332,992
2,78
652,930
270,854
406,510
492,573
90,155
317,854
393,857
489,631
132,381
17,898
8,710
515,661
282,543
413,763
79,427
84,88
33,53
242,987
489,701
202,246
268,471
205,991
370,679
487,518
918,929
502,864
116,208
483,804
191,986
146,734
356,506
414,558
492,925
626,910
60,434
451,815
51,305
651,818
228,942
688,998
524,687
648,900
739,910
285,584
764,905
192,867
17,267
314,359
228,926
371,582
470,708
762,772
195,553
14,563
465,714
500,580
95,983
119,578
115,311
415,501
225,787
157,485
208,640
331,612
757,908
58,314
27,98
415,534
265,411
643,831
9,558
408,640
540,750
210,680
240,382
513,831
116,768
140,679
664,793
227,805
549,835
317,997
167,669
180,636
332,878
60,201
3,573
243,633
58,554
427,781
33,971
76,956
625,805
21,973
191,815
444,959
180,932
422,897
73,616
722,802
648,731
505,781
98,872
220,643
510,561
40,687
43,278
244,311
523,784
34,119
228,483
468,766
141,194
464,972
405,847
599,614
116,599
462,492
578,879
261,733
526,587
355,640
392,475
490,788
710,738
15,233
524,641
14,839
430,771
170,955
222,310
279,733
238,291
600,753
360,525
205,817
377,838
576,804
292,853
630,636
548,859
220,271
48,657
265,385
300,677
161,184
411,496
331,829
102,411
431,959
11,509
638,721
71,732
864,874
767,894
465,909
292,636
465,471
39,950
529,970
141,161
681,824
296,314
761,952
120,720
389,424
868,881
231,906
441,480
189,394
32,818
542,660
73,116
439,768
389,952
286,490
457,605
47,593
320,764
460,663
408,662
195,677
131,411
435,922
822,989
309,437
176,891
299,978
723,837
906,973
569,966
759,775
123,411
652,939
122,139
294,399
712,745
102,706
845,949
317,597
398,487
187,599
69,271
242,347
185,641
406,672
7,216
28,350
230,894
488,536
493,908
109,817
215,470
511,816
415,519
54,547
366,725
417,420
159,965
125,891
682,898
757,924
88,200
166,255
435,544
229,472
732,748
450,947
604,971
393,699
16,443
568,953
6,142
676,899
256,760
345,704
242,250
55,222
211,335
95,145
195,686
101,168
445,631
372,677
394,714
241,888
85,512
366,432
691,879
53,945
265,313
13,112
433,771
124,169
390,414
224,587
358,487
486,742
38,186
130,353
389,953
309,845
117,514
772,893
48,779
157,906
106,286
444,584
418,717
615,746
548,723
159,698
394,482
32,775
531,553
61,931
23,701
76,494
255,872
436,652
174,894
923,925
600,665
527,796
647,702
179,494
134,706
254,731
76,395
837,944
274,887
507,960
385,788
619,949
391,628
327,777
477,675
602,959
769,971
290,642
506,930
3,604
733,909
191,652
553,623
582,860
923,928
73,810
493,936
765,972
615,693
46,777
58,446
299,960
753,913
391,687
145,548
604,702
56,624
363,649
235,643
580,802
18,406
233,697
196,514
259,377
54,238
485,703
373,968
290,395
166,893
1,251
432,981
685,973
496,567
251,716
434,456
96,677
669,683
168,885
232,824
205,474
646,834
708,990
30,913
120,406
445,805
42,810
176,284
474,974
211,962
156,561
79,342
466,984
194,745
674,969
111,414
135,851
818,873
406,428
742,893
717,739
3,940
531,632
256,987
786,970
209,609
174,962
429,615
604,961
851,881
101,811
4,805
162,978
227,996
93,231
340,392
479,744
376,787
808,882
625,702
45,370
557,909
297,522
588,729
112,703
402,779
359,486
650,917
65,693
284,788
253,435
271,354
131,480
27,869
68,830
340,359
293,354
218,593
11,999
679,715
329,477
795,856
37,226
5,271
152,362
430,526
633,695
63,968
166,950
435,600
190,773
256,677
9,340
130,670
434,445
219,741
896,999
147,537
260,993
710,942
806,950
112,778
264,745
382,829
431,711
475,871
360,983
589,831
93,491
167,184
95,638
428,573
627,652
566,915
635,656
149,643
153,264
83,761
493,811
98,462
586,651
460,514
466,820
195,956
126,174
605,918
645,761
216,749
43,780
70,750
33,838
157,351
199,737
63,850
129,453
625,900
12,27
205,323
305,712
274,894
123,239
310,927
147,370
33,142
147,709
825,997
458,579
862,869
137,596
834,842
110,900
175,969
381,893
437,684
526,814
795,847
610,658
207,721
369,664
450,461
58,117
475,643
472,621
610,915
103,507
424,482
203,597
219,613
38,807
22,488
225,340
44,284
92,648
309,628
161,405
825,883
296,344
581,678
21,544
112,318
372,796
497,641
21,897
883,932
530,819
450,689
305,332
6,956
321,776
207,758
572,863
234,339
40,377
55,569
894,934
137,851
275,374
197,555
159,353
10,807
313,734
104,805
577,741
38,63
193,372
216,348
360,759
283,424
361,536
422,712
711,941
207,801
418,870
482,681
1,160
18,252
409,544
581,900
329,576
734,820
179,575
429,526
109,957
100,866
100,416
330,385
790,958
215,285
370,956
440,730
343,756
99,848
672,862
723,820
409,855
99,820
428,908
14,183
12,491
142,578
604,942
43,95
96,822
123,977
386,826
306,516
20,711
250,942
909,942
135,560
734,964
359,363
787,874
126,690
631,802
54,288
40,312
566,600
93,867
260,424
452,912
244,979
417,561
282,699
906,934
473,494
233,582
367,910
338,522
724,756
458,652
85,522
89,920
193,459
58,366
149,283
641,799
246,318
954,975
370,451
201,313
597,786
482,842
122,627
159,970
564,707
357,822
233,281
134,456
678,769
391,567
301,965
33,750
318,324
30,383
46,418
147,600
55,784
194,786
45,741
7,227
156,376
487,833
452,857
221,974
318,444
343,920
91,322
411,531
486,519
161,274
320,526
511,921
95,519
462,845
393,959
408,617
414,747
385,943
547,671
125,672
307,773
665,995
594,696
632,785
560,743
768,829
251,518
201,430
288,708
284,302
332,812
593,872
51,900
327,434
168,865
542,926
245,446
472,756
485,524
457,567
299,454
737,826
597,841
161,406
162,814
633,895
18,540
21,859
95,410
842,995
1,851
716,782
247,596
167,337
414,909
155,156
573,671
235,373
722,773
658,729
433,937
264,788
66,131
141,234
95,371
65,951
33,284
553,675
399,841
495,794
87,987
79,854
241,918
196,500
221,439
576,670
589,889
39,829
133,364
806,913
50,734
27,781
138,651
76,828
583,607
350,721
363,701
771,929
356,957
321,874
353,694
741,972
86,842
825,888
191,359
650,979
97,590
329,959
545,666
5,36
180,855
10,524
117,339
482,768
710,841
253,681
800,931
615,703
149,192
133,376
199,469
938,940
76,163
590,611
214,956
7,935
580,694
91,417
308,503
599,723
30,194
533,724
346,920
74,85
282,915
18,953
269,861
128,190
332,395
155,682
212,412
212,503
361,447
553,909
387,836
492,631
351,639
314,735
229,264
258,715
391,593
307,451
176,228
457,937
137,439
408,762
856,921
17,679
225,541
813,837
534,705
721,930
286,863
415,830
153,947
538,909
127,628
74,960
5,726
81,200
117,603
29,994
452,888
592,778
710,949
619,852
235,326
725,899
221,774
542,770
718,938
590,818
216,224
963,970
341,583
601,978
791,857
298,545
285,611
225,714
866,948
668,782
559,810
427,709
164,370
298,857
25,676
192,775
438,529
499,884
262,858
722,958
245,755
221,655
376,428
178,772
113,690
968,997
527,726
109,844
278,764
810,971
329,846
582,787
510,818
874,952
251,751
500,893
459,542
299,974
182,214
211,609
702,729
513,822
158,801
374,439
763,947
152,704
703,990
83,225
124,297
545,683
341,846
577,698
190,236
814,956
221,702
881,991
774,829
104,762
2,365
509,748
173,917
399,715
24,865
145,797
427,659
623,935
824,966
268,606
96,400
220,745
344,604
1,22
360,591
516,753
16,829
44,691
53,399
695,728
10,59
734,789
231,830
286,769
61,128
257,743
757,901
184,369
560,869
40,787
662,806
318,846
564,710
466,842
550,751
99,914
117,510
231,988
77,734
110,420
792,806
559,864
613,646
127,396
216,303
393,402
653,721
133,355
665,842
1,807
575,725
62,898
393,533
391,592
154,601
245,364
164,561
71,556
571,628
423,834
22,569
655,662
340,824
170,459
99,612
755,867
331,685
460,472
519,607
174,624
428,803
167,361
163,379
370,668
439,767
619,676
448,763
201,406
20,32
343,881
166,291
325,326
363,420
92,548
190,774
305,602
420,793
19,717
126,586
545,695
341,957
361,853
337,947
41,87
245,946
225,279
232,999
168,186
446,964
82,185
941,976
195,449
102,912
738,979
143,593
279,292
318,994
468,897
427,554
51,259
323,556
937,985
730,876
42,582
754,899
845,893
5,54
15,119
3,812
681,790
447,568
138,293
262,808
377,941
727,795
829,998
468,957
199,491
8,680
640,823
313,435
456,556
192,896
389,514
307,402
730,809
364,633
455,869
83,530
560,637
758,857
192,397
145,598
41,231
667,947
198,978
293,335
824,925
613,882
19,29
327,435
129,844
201,837
405,635
662,779
120,614
152,586
638,948
171,337
513,647
200,803
830,931
216,388
770,948
464,525
698,733
501,966
466,777
315,935
31,855
94,743
26,434
263,885
549,885
565,568
112,122
375,947
84,361
436,766
178,482
309,831
485,810
74,522
520,896
88,497
281,309
222,271
83,757
523,757
609,834
117,656
641,860
741,877
652,656
281,860
265,807
467,573
515,830
659,769
191,630
175,979
117,133
482,648
485,736
553,591
451,892
877,940
142,400
400,414
710,873
428,468
260,934
51,591
702,740
210,712
322,891
153,841
141,869
1,928
443,658
354,380
131,869
849,983
219,293
487,954
258,402
103,183
285,737
286,812
46,275
274,764
511,903
24,34
720,873
644,739
335,772
168,299
895,975
47,246
68,471
556,573
182,442
321,895
482,871
612,629
73,119
372,791
292,353
285,387
145,737
838,840
969,986
684,824
891,911
26,973
405,964
96,478
211,414
478,859
508,893
5,30
294,683
355,761
440,761
307,703
57,545
198,522
695,874
81,181
114,219
135,538
259,951
489,919
132,214
253,940
366,375
471,595
108,788
197,273
140,905
251,315
47,707
235,743
717,969
427,654
243,978
863,932
750,778
13,183
761,994
205,463
49,555
142,775
91,959
89,605
9,683
569,661
146,351
439,479
314,420
668,830
770,815
567,726
657,724
429,506
205,516
33,835
187,601
16,158
188,391
288,458
644,740
143,183
551,910
762,905
68,243
554,954
386,602
262,884
522,677
184,400
374,810
832,947
87,275
31,102
124,564
273,607
320,488
35,765
27,786
366,924
345,533
106,712
8,935
46,804
556,902
296,979
614,877
44,302
345,840
201,552
103,304
173,209
232,623
132,273
120,256
351,393
390,758
265,714
265,565
191,578
176,927
110,553
378,591
701,854
207,976
229,528
221,706
793,833
739,796
76,507
149,177
124,664
575,662
187,649
665,881
186,946
934,952
671,850
138,529
637,857
219,861
637,894
353,581
139,379
54,605
76,820
164,836
489,944
199,279
312,459
10,92
322,948
259,640
69,552
642,876
294,703
285,397
244,983
592,595
429,671
585,732
109,902
413,907
219,598
159,407
272,743
387,568
326,970
394,564
57,285
176,917
206,243
528,969
87,123
269,277
71,178
258,325
493,744
223,434
42,763
103,528
444,739
401,818
59,491
77,916
165,444
78,116
497,870
550,780
274,581
10,758
238,988
39,302
437,497
47,307
25,841
267,766
195,292
202,767
660,942
243,472
346,926
255,822
285,931
90,426
290,459
291,497
392,567
52,886
12,888
48,807
5,711
711,873
67,780
55,840
524,942
350,618
451,533
760,830
45,684
36,341
577,642
251,571
488,491
74,432
111,533
363,867
497,597
756,849
678,962
63,560
658,970
575,890
79,378
250,842
286,759
227,961
911,969
552,920
561,577
528,872
671,853
28,498
19,227
15,210
276,790
78,299
271,340
702,804
213,926
754,846
120,217
147,837
8,994
467,866
296,501
336,730
185,999
632,718
112,401
227,422
486,961
169,396
223,621
219,344
270,522
549,663
350,419
249,803
334,502
121,749
92,924
5,129
260,742
257,316
769,918
256,541
713,790
216,433
107,200
227,682
130,453
17,276
15,282
464,755
363,657
939,948
324,610
115,129
954,976
452,994
403,566
300,978
743,755
11,364
685,851
525,713
557,681
922,978
77,743
249,470
150,524
195,481
693,807
695,834
547,931
644,967
73,576
65,246
19,895
485,967
272,961
561,960
394,496
265,467
613,685
317,882
232,515
418,512
378,683
221,826
608,876
531,642
186,506
733,877
348,377
162,548
397,572
201,244
207,803
528,847
52,722
347,888
47,109
86,321
341,886
700,957
278,626
232,774
443,603
263,579
220,637
177,586
716,795
654,781
54,72
581,679
358,491
457,624
39,531
286,588
433,486
197,265
678,776
392,994
260,471
513,790
217,234
604,764
108,350
103,174
132,377
62,390
21,578
388,741
92,724
602,962
274,466
688,897
516,734
99,357
454,702
351,951
51,508
106,747
656,713
210,275
78,131
232,463
67,722
342,715
894,903
38,303
208,615
267,334
76,768
538,554
168,376
132,323
367,968
408,764
16,966
38,40
192,526
610,848
612,691
404,663
553,883
859,930
66,661
610,630
52,555
423,609
932,979
355,454
348,754
595,650
215,978
7,159
569,762
531,721
709,809
172,751
235,361
706,776
317,553
870,955
524,842
429,799
376,616
855,971
222,794
732,746
310,935
249,881
4,150
31,451
442,746
593,831
163,388
574,734
23,811
326,601
787,854
128,615
276,366
168,676
818,968
85,241
388,732
55,560
584,915
574,797
297,941
114,268
450,940
539,755
132,293
315,827
132,368
372,688
713,728
635,711
152,909
682,885
111,373
432,572
611,690
103,145
241,537
329,362
25,583
52,281
411,945
616,856
22,729
434,638
383,530
272,489
313,665
225,712
48,714
432,723
470,980
545,656
369,928
736,984
105,719
590,643
568,604
172,912
288,704
135,147
240,827
666,719
294,570
334,360
410,908
359,515
416,641
102,812
236,377
627,722
515,578
287,825
478,518
13,663
53,658
499,727
728,959
353,968
566,826
773,883
114,586
703,846
211,497
219,247
13,382
392,711
593,610
256,730
40,59
260,415
331,994
73,291
279,319
190,215
126,282
477,873
702,940
83,905
500,800
117,623
236,669
323,367
199,212
775,982
236,957
25,194
241,850
495,753
234,459
616,870
661,927
457,747
428,852
287,494
650,692
873,900
329,864
657,826
518,683
193,203
145,456
366,791
31,609
128,319
813,823
90,706
49,399
121,745
166,929
625,657
36,376
56,841
325,866
573,877
116,640
113,694
712,725
338,444
415,504
378,675
25,861
596,759
208,708
513,704
265,931
626,826
841,931
437,846
177,724
447,492
106,187
34,699
658,853
165,930
496,808
548,654
280,949
58,69
236,806
282,579
89,966
541,848
42,155
26,98
287,631
858,859
263,497
246,418
280,654
223,544
440,836
696,731
125,918
509,759
312,708
521,818
690,951
184,592
240,677
7,780
526,570
162,497
297,331
107,889
701,761
317,722
35,383
391,689
97,322
596,726
56,194
91,267
72,181
536,949
507,623
633,684
189,984
414,812
888,995
184,703
352,591
239,727
450,831
108,290
632,717
104,444
465,619
372,660
173,297
84,246
100,615
228,780
834,906
58,167
108,566
93,786
274,678
358,631
22,407
435,535
437,950
153,376
142,295
565,819
455,883
705,892
325,373
11,770
131,932
131,900
303,957
247,872
7,820
457,926
465,658
210,717
649,968
219,519
224,527
264,387
435,585
38,545
521,594
155,783
815,957
176,923
836,938
617,757
3,180
773,985
265,959
97,598
12,751
761,995
345,633
297,517
356,411
32,641
521,753
509,799
43,746
755,789
519,542
830,925
46,737
742,758
528,672
443,594
17,105
118,929
329,688
215,923
130,597
95,122
327,393
645,842
164,895
72,196
284,831
471,970
200,522
67,615
519,699
20,617
97,683
541,641
569,787
32,82
850,949
85,624
159,462
557,933
488,672
379,419
364,971
73,295
335,686
137,966
224,252
81,806
50,484
778,805
536,930
105,762
305,364
608,802
106,287
313,670
640,659
251,763
73,784
623,745
187,937
180,705
698,953
40,751
191,318
663,709
567,736
329,752
551,692
475,529
590,899
75,960
290,297
92,834
777,900
443,947
125,656
247,539
472,531
546,817
169,762
603,734
181,306
785,807
342,813
674,980
201,562
252,748
80,503
129,532
70,730
178,277
99,234
553,984
751,792
83,365
261,435
70,472
415,552
433,913
239,506
103,374
124,758
518,682
315,779
780,866
111,230
282,519
284,720
559,964
622,809
416,728
281,442
963,991
692,872
374,514
116,950
811,947
642,670
505,991
510,573
106,812
434,677
125,366
111,132
28,863
167,778
318,877
221,513
36,317
7,29
260,619
88,581
96,622
559,704
454,616
520,598
290,291
870,976
899,953
247,509
141,363
315,518
11,560
143,826
278,360
44,736
656,866
343,877
356,705
334,944
121,229
45,350
808,991
864,934
613,633
176,960
199,734
656,942
536,567
293,910
200,550
185,888
158,214
128,951
525,916
878,940
257,935
218,887
281,502
158,606
631,936
40,174
117,305
132,447
120,980
82,195
255,626
466,854
914,940
118,471
206,811
478,625
753,825
398,678
780,823
128,841
158,324
533,856
418,956
238,880
493,987
154,880
314,786
419,745
261,715
142,782
256,865
19,387
152,182
526,538
165,694
17,58
260,843
69,906
52,411
735,822
574,921
454,748
253,535
680,779
752,784
741,834
44,950
188,424
376,606
117,923
820,835
103,780
516,837
367,579
19,493
469,556
43,343
919,994
103,487
349,404
152,413
108,590
164,671
466,711
384,693
65,106
336,647
222,579
417,499
680,704
22,860
47,455
547,561
776,860
108,791
387,542
710,828
40,978
621,762
241,714
858,927
626,628
615,898
243,988
234,781
27,873
582,865
500,559
156,928
268,768
444,491
77,973
747,789
414,975
73,639
412,837
268,995
229,554
849,974
651,917
531,619
167,360
205,926
316,844
912,913
198,311
320,752
479,563
428,762
129,893
184,195
727,839
203,836
82,880
12,580
530,568
299,498
698,771
351,355
621,809
14,666
20,855
285,454
587,777
414,518
2,954
608,900
271,304
287,617
218,937
109,242
25,958
308,824
268,936
104,671
270,510
24,725
414,437
277,481
45,511
26,633
622,732
75,80
51,681
280,327
239,243
97,962
29,444
368,397
357,539
752,759
7,433
102,533
545,879
187,191
2,157
285,558
464,508
183,432
11,920
397,633
420,427
587,915
272,712
161,916
690,939
361,747
31,755
814,932
308,515
538,997
410,459
107,227
367,572
319,943
133,612
720,880
34,638
257,726
406,995
83,452
36,99
194,293
423,848
21,130
509,842
178,480
202,325
74,363
29,580
612,932
566,678
51,952
726,941
2,542
284,494
690,949
868,932
107,330
48,92
360,976
306,311
92,307
32,790
960,971
90,627
624,651
165,502
58,965
77,692
521,757
81,722
129,579
391,741
234,766
94,510
66,575
693,926
449,660
473,876
103,880
317,338
45,787
366,821
325,454
9,87
324,663
83,639
49,998
732,798
716,944
114,804
682,914
702,774
330,441
675,692
198,577
313,444
99,400
359,957
520,860
127,209
203,561
553,695
142,268
137,211
439,982
352,413
163,335
168,291
418,641
324,503
568,885
382,695
68,278
599,757
207,778
480,546
331,861
445,793
394,404
107,674
50,815
121,358
133,880
932,961
611,858
561,642
71,386
740,965
436,745
286,672
51,139
234,778
350,937
163,747
86,479
482,690
866,963
182,807
177,687
335,366
289,813
355,861
442,737
338,893
373,385
40,582
429,524
686,944
715,794
116,705
190,573
636,814
213,267
322,367
341,581
571,785
104,624
534,777
375,437
369,926
775,907
401,921
214,575
579,701
320,883
99,808
809,905
149,598
144,751
816,964
593,739
42,93
127,461
592,729
143,796
319,405
773,908
353,680
235,724
273,683
514,521
469,631
80,237
256,348
116,780
756,863
547,583
16,209
86,933
86,230
232,581
451,970
868,870
202,914
260,436
646,903
52,422
72,464
233,521
251,525
329,779
316,787
89,204
617,722
141,752
104,889
225,246
587,895
221,227
668,821
9,508
775,835
262,554
211,459
567,991
418,700
544,719
19,268
378,399
72,684
275,827
447,714
83,335
439,656
136,855
602,896
435,991
220,901
170,822
117,697
33,698
254,259
12,894
479,876
12,826
247,786
242,379
636,1000
349,981
513,770
146,199
372,648
248,574
790,811
353,673
70,96
13,151
333,760
97,513
565,872
144,451
62,724
70,938
471,932
294,681
46,574
271,624
1,668
276,811
373,731
337,610
901,978
395,849
503,736
394,630
795,999
116,346
342,659
235,359
862,940
108,703
47,299
137,393
230,596
608,742
865,964
314,498
418,672
234,303
700,724
170,971
470,903
201,710
238,609
468,863
335,949
330,651
539,741
156,428
185,551
567,808
426,1000
872,899
703,729
42,397
40,358
77,630
1,942
521,923
457,815
102,493
260,950
44,101
144,593
62,113
828,839
172,222
24,917
104,164
459,589
774,786
359,793
316,423
708,791
899,921
597,605
82,515
396,840
41,330
251,398
452,708
209,249
372,783
635,734
106,621
191,716
312,674
465,689
242,621
92,978
608,838
890,925
561,655
190,307
490,681
542,722
9,751
984,989
646,977
531,937
30,781
234,637
8,738
483,961
629,908
35,297
399,808
262,411
624,950
174,745
156,250
653,897
457,555
277,444
97,614
437,611
235,727
544,704
456,751
40,94
4,888
217,902
846,898
466,900
247,327
269,672
14,152
6,205
61,580
18,522
403,890
193,786
145,837
137,761
228,305
252,955
836,990
172,736
223,267
302,526
408,985
81,294
261,890
859,929
816,910
396,856
397,969
137,998
449,709
126,466
103,583
259,674
32,175
652,718
535,852
231,389
62,125
2,998
390,863
112,821
448,745
1,926
323,845
58,942
463,834
486,898
473,551
348,768
114,608
158,613
575,878
36,897
375,648
274,746
461,985
381,467
801,994
201,362
783,811
45,492
545,733
68,405
119,856
51,202
23,388
405,632
185,201
155,933
14,962
248,409
340,723
53,688
110,452
53,683
156,830
100,444
26,160
437,450
566,954
236,549
14,312
486,607
718,744
242,764
287,677
94,537
476,688
633,974
76,197
728,904
69,699
34,708
829,965
776,888
508,865
1,187
45,145
298,712
510,542
284,573
117,354
83,531
332,344
654,829
362,479
746,897
694,933
145,236
892,915
199,759
511,521
116,322
168,374
781,960
248,397
395,863
10,180
49,428
376,608
268,331
575,678
444,778
581,680
676,867
348,880
45,360
83,421
248,535
354,733
81,620
382,654
435,962
156,855
594,742
607,996
18,708
230,958
514,907
61,583
267,865
470,751
277,900
133,585
269,372
646,755
435,819
513,996
203,688
614,902
404,490
529,774
460,653
21,613
165,793
184,584
271,708
379,673
372,454
401,638
161,725
657,941
453,884
145,907
86,833
565,929
659,672
71,352
121,262
163,422
700,947
305,637
593,692
224,695
758,818
536,612
575,675
422,691
242,695
213,403
750,862
325,459
893,902
122,547
398,749
583,795
365,461
107,560
901,966
490,872
586,671
17,201
179,211
83,785
299,751
225,372
728,818
680,885
381,568
340,495
38,965
309,641
245,547
92,984
244,813
453,640
49,544
172,284
338,648
412,913
714,953
304,361
588,702
97,320
70,185
782,984
185,529
604,739
331,800
243,590
434,601
253,964
122,998
34,157
524,824
101,212
425,567
766,973
478,573
232,767
315,690
749,775
674,853
602,697
325,650
305,743
176,447
746,983
745,759
58,386
602,877
103,124
267,746
440,476
292,798
636,889
39,203
360,989
24,913
344,379
716,978
572,634
655,952
260,610
403,729
669,928
266,727
200,948
329,341
400,738
255,703
682,889
233,460
80,915
258,569
298,378
225,453
699,944
248,787
580,688
255,652
534,820
835,969
43,81
202,618
450,978
141,944
202,753
42,772
582,960
897,979
230,579
291,942
86,283
225,596
435,670
56,253
44,772
110,356
497,529
518,828
158,180
163,773
384,482
451,650
437,445
248,309
137,288
624,940
35,715
725,824
591,824
317,661
132,761
19,593
23,84
12,50
36,566
543,966
345,492
276,394
48,793
99,985
595,912
269,304
370,802
225,403
188,628
190,846
10,966
334,885
489,842
427,950
347,381
210,949
141,159
655,873
836,976
120,830
21,218
699,771
533,969
70,944
106,352
56,155
380,408
516,951
702,761
373,875
88,98
73,252
5,662
607,631
634,949
324,927
311,772
406,500
111,330
718,926
197,490
242,730
877,915
896,898
209,474
17,225
64,247
515,980
342,373
297,509
40,407
452,521
391,892
244,549
409,910
292,948
190,608
366,431
815,820
345,349
34,343
323,615
148,695
736,825
115,178
188,942
329,817
265,631
108,764
184,725
422,898
461,911
808,881
214,322
59,658
600,831
205,229
654,882
332,526
769,883
173,996
452,804
686,706
93,728
398,664
743,889
189,373
352,729
337,372
398,601
368,672
88,917
887,928
571,985
556,801
59,307
406,984
80,195
904,972
840,866
487,749
346,970
190,513
472,739
129,687
362,486
180,207
706,955
657,709
30,236
4,672
198,830
252,599
318,831
115,196
248,280
167,247
121,704
273,583
462,972
613,723
17,962
487,824
127,597
661,846
383,587
282,824
368,518
554,946
513,705
346,779
226,558
23,128
443,689
307,529
584,689
63,366
380,422
34,601
42,775
612,867
485,942
272,866
482,505
324,358
442,470
240,880
449,715
506,913
297,947
498,531
86,279
108,926
352,571
22,838
247,656
317,369
72,310
67,375
409,757
94,996
438,469
229,962
166,421
474,570
471,729
208,490
431,968
339,773
903,980
160,629
158,845
135,785
505,766
220,559
298,567
913,916
123,558
539,700
167,867
301,809
89,242
229,237
276,550
39,63
281,547
119,683
487,757
494,887
307,670
645,665
424,820
164,950
555,956
122,288
383,826
335,827
58,340
315,375
120,894
431,941
658,769
302,814
890,896
214,468
112,585
517,709
585,702
53,783
241,253
322,649
485,889
395,911
231,350
69,993
612,997
527,560
9,364
187,230
233,248
217,534
519,916
74,244
256,291
382,708
144,310
176,605
519,693
194,507
3,279
602,754
41,483
345,929
224,921
305,318
283,918
300,948
480,750
871,962
157,460
437,507
587,767
327,961
902,953
284,604
420,541
74,852
621,965
809,889
58,816
175,183
575,900
335,648
749,956
32,612
763,809
872,980
341,797
420,425
610,953
683,973
689,758
145,431
390,411
589,654
17,332
400,756
67,810
48,969
95,897
432,973
208,264
34,478
139,944
616,903
292,675
551,760
35,738
77,749
212,770
21,885
189,463
50,755
347,521
500,924
256,543
532,779
2,51
761,953
284,526
341,544
278,846
85,929
245,601
263,860
213,741
286,684
258,647
243,710
219,278
38,119
293,425
214,376
89,508
555,835
42,622
216,495
598,796
743,834
393,908
406,905
181,214
379,530
283,637
241,978
886,916
437,642
527,667
190,606
271,766
508,563
72,247
557,604
72,219
11,836
631,752
212,285
325,872
419,650
327,333
160,577
392,492
233,867
827,873
70,927
753,982
119,311
527,785
173,542
379,614
9,37
5,946
514,945
382,455
188,811
22,829
564,940
367,783
